workload_profile	profile_family	profile_tier	summary_label	profile_isl	profile_osl	profile_context_budget	context_budget_label	node_count	serving_concurrency	trainer_rollout_regime	agg_status	agg_failure_category	agg_failure_reason	agg_tok_s_gpu	agg_tok_s_user	agg_config	disagg_status	disagg_failure_category	disagg_failure_reason	disagg_tok_s_gpu	disagg_tok_s_user	disagg_config	boundary_class
balanced_16k	balanced_pow2	balanced_pow2	Balanced 16K	8192	8192	16384	16K	512	1024	1024	candidate	supported		155.105	15.523	tp8pp1dp1etp1ep8, bs=80	candidate	supported		143.078	14.422	32p + 480d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=92	supported_both
balanced_16k	balanced_pow2	balanced_pow2	Balanced 16K	8192	8192	16384	16K	512	2048	2048	candidate	supported		155.105	15.523	tp8pp1dp1etp1ep8, bs=80	candidate	supported		143.078	14.422	32p + 480d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=92	supported_both
balanced_16k	balanced_pow2	balanced_pow2	Balanced 16K	8192	8192	16384	16K	512	4096	4096	candidate	supported		155.105	15.523	tp8pp1dp1etp1ep8, bs=80	candidate	supported		143.078	14.422	32p + 480d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=92	supported_both
balanced_16k	balanced_pow2	balanced_pow2	Balanced 16K	8192	8192	16384	16K	512	8192	8192	candidate	supported		155.105	15.523	tp8pp1dp1etp1ep8, bs=80	candidate	supported		143.078	14.422	32p + 480d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=92	supported_both
balanced_16k	balanced_pow2	balanced_pow2	Balanced 16K	8192	8192	16384	16K	512	16384	16384	candidate	supported		155.105	15.523	tp8pp1dp1etp1ep8, bs=80	candidate	supported		143.078	14.422	32p + 480d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=92	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	1	1	1	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	no_results	unsupported_single_node_disagg	No disaggregated result CSV was emitted by AIConfigurator			no result	unsupported_disagg
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	1	2	2	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	no_results	unsupported_single_node_disagg	No disaggregated result CSV was emitted by AIConfigurator			no result	unsupported_disagg
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	1	4	4	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	no_results	unsupported_single_node_disagg	No disaggregated result CSV was emitted by AIConfigurator			no result	unsupported_disagg
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	1	8	8	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	no_results	unsupported_single_node_disagg	No disaggregated result CSV was emitted by AIConfigurator			no result	unsupported_disagg
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	1	16	16	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	no_results	unsupported_single_node_disagg	No disaggregated result CSV was emitted by AIConfigurator			no result	unsupported_disagg
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	1	32	32	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	no_results	unsupported_single_node_disagg	No disaggregated result CSV was emitted by AIConfigurator			no result	unsupported_disagg
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	1	64	64	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	no_results	unsupported_single_node_disagg	No disaggregated result CSV was emitted by AIConfigurator			no result	unsupported_disagg
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	1	128	128	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	no_results	unsupported_single_node_disagg	No disaggregated result CSV was emitted by AIConfigurator			no result	unsupported_disagg
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	1	256	256	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	no_results	unsupported_single_node_disagg	No disaggregated result CSV was emitted by AIConfigurator			no result	unsupported_disagg
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	1	512	512	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	no_results	unsupported_single_node_disagg	No disaggregated result CSV was emitted by AIConfigurator			no result	unsupported_disagg
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	1	1024	1024	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	no_results	unsupported_single_node_disagg	No disaggregated result CSV was emitted by AIConfigurator			no result	unsupported_disagg
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	1	2048	2048	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	no_results	unsupported_single_node_disagg	No disaggregated result CSV was emitted by AIConfigurator			no result	unsupported_disagg
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	1	4096	4096	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	no_results	unsupported_single_node_disagg	No disaggregated result CSV was emitted by AIConfigurator			no result	unsupported_disagg
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	1	8192	8192	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	no_results	unsupported_single_node_disagg	No disaggregated result CSV was emitted by AIConfigurator			no result	unsupported_disagg
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	1	16384	16384	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	no_results	unsupported_single_node_disagg	No disaggregated result CSV was emitted by AIConfigurator			no result	unsupported_disagg
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	2	1	1	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		36.741	14.544	1p + 1d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	2	2	2	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		36.741	14.544	1p + 1d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	2	4	4	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		36.741	14.544	1p + 1d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	2	8	8	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		36.741	14.544	1p + 1d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	2	16	16	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		36.741	14.544	1p + 1d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	2	32	32	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		36.741	14.544	1p + 1d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	2	64	64	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		36.741	14.544	1p + 1d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	2	128	128	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		36.741	14.544	1p + 1d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	2	256	256	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		36.741	14.544	1p + 1d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	2	512	512	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		36.741	14.544	1p + 1d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	2	1024	1024	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		36.741	14.544	1p + 1d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	2	2048	2048	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		36.741	14.544	1p + 1d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	2	4096	4096	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		36.741	14.544	1p + 1d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	2	8192	8192	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		36.741	14.544	1p + 1d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	2	16384	16384	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		36.741	14.544	1p + 1d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	4	1	1	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		55.112	14.544	1p + 3d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	4	2	2	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		55.112	14.544	1p + 3d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	4	4	4	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		55.112	14.544	1p + 3d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	4	8	8	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		55.112	14.544	1p + 3d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	4	16	16	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		55.112	14.544	1p + 3d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	4	32	32	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		55.112	14.544	1p + 3d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	4	64	64	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		55.112	14.544	1p + 3d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	4	128	128	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		55.112	14.544	1p + 3d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	4	256	256	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		55.112	14.544	1p + 3d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	4	512	512	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		55.112	14.544	1p + 3d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	4	1024	1024	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		55.112	14.544	1p + 3d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	4	2048	2048	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		55.112	14.544	1p + 3d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	4	4096	4096	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		55.112	14.544	1p + 3d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	4	8192	8192	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		55.112	14.544	1p + 3d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	4	16384	16384	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		55.112	14.544	1p + 3d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	8	1	1	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		64.297	14.544	1p + 7d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	8	2	2	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		64.297	14.544	1p + 7d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	8	4	4	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		64.297	14.544	1p + 7d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	8	8	8	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		64.297	14.544	1p + 7d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	8	16	16	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		64.297	14.544	1p + 7d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	8	32	32	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		64.297	14.544	1p + 7d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	8	64	64	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		64.297	14.544	1p + 7d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	8	128	128	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		64.297	14.544	1p + 7d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	8	256	256	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		64.297	14.544	1p + 7d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	8	512	512	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		64.297	14.544	1p + 7d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	8	1024	1024	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		64.297	14.544	1p + 7d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	8	2048	2048	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		64.297	14.544	1p + 7d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	8	4096	4096	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		64.297	14.544	1p + 7d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	8	8192	8192	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		64.297	14.544	1p + 7d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	8	16384	16384	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		64.297	14.544	1p + 7d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	16	1	1	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		68.89	14.544	1p + 15d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	16	2	2	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		68.89	14.544	1p + 15d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	16	4	4	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		68.89	14.544	1p + 15d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	16	8	8	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		68.89	14.544	1p + 15d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	16	16	16	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		68.89	14.544	1p + 15d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	16	32	32	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		68.89	14.544	1p + 15d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	16	64	64	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		68.89	14.544	1p + 15d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	16	128	128	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		68.89	14.544	1p + 15d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	16	256	256	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		68.89	14.544	1p + 15d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	16	512	512	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		68.89	14.544	1p + 15d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	16	1024	1024	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		68.89	14.544	1p + 15d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	16	2048	2048	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		68.89	14.544	1p + 15d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	16	4096	4096	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		68.89	14.544	1p + 15d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	16	8192	8192	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		68.89	14.544	1p + 15d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	16	16384	16384	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		68.89	14.544	1p + 15d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	32	1	1	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		68.89	14.544	2p + 30d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	32	2	2	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		68.89	14.544	2p + 30d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	32	4	4	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		68.89	14.544	2p + 30d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	32	8	8	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		68.89	14.544	2p + 30d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	32	16	16	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		68.89	14.544	2p + 30d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
balanced_32k	balanced_pow2	balanced_pow2	Balanced 32K	16384	16384	32768	32K	32	32	32	candidate	supported		78.691	15.754	tp8pp1dp1etp1ep8, bs=40	candidate	supported		68.89	14.544	2p + 30d @ p:tp8pp1dp1etp1ep8 / d:tp8pp1dp1etp1ep8, p_bs=1, d_bs=44	supported_both
